date,location_key,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,death_rate,recover_rate
2022-05-02,NO_11,121326,,,,,
2022-05-02,NO_15,53245,,,,,
2022-05-02,NO_18,39329,,,,,
2022-05-02,NO_30,383166,,,,,
2022-05-02,NO_34,78295,,,,,
2022-05-02,NO_38,101918,,,,,
2022-05-02,NO_42,79439,,,,,
2022-05-02,NO_46,143308,,,,,
2022-05-02,NO_50,99656,,,,,
2022-05-02,NO_54,47783,,,,,
2022-04-28,NP,978806,11951,,6801395,0.012209773949076732,
2022-04-28,NR,3,0,,,0.0,
2022-04-27,NU,8,0,,,0.0,
2022-04-29,NZ,920728,696,,7075276,0.0007559235735200841,
2022-04-27,OM,389113,4258,,1986264,0.010942836656703836,
2022-04-27,PA,773675,8183,,5854469,0.010576792580864058,
2022-04-27,PE,3563151,212778,,28736342,0.0597162455366051,
2022-02-04,PE_AMA,41471,1306,,,0.03149188589616841,
2022-02-04,PE_AMA_0101,9210,200,,,0.021715526601520086,
2022-01-27,PE_AMA_0102,7,0,,,0.0,
2022-02-02,PE_AMA_0103,125,3,,,0.024,
2022-01-06,PE_AMA_0104,19,0,,,0.0,
2022-02-04,PE_AMA_0105,7,2,,,0.2857142857142857,
2022-02-01,PE_AMA_0106,45,4,,,0.08888888888888889,
2022-01-06,PE_AMA_0107,7,0,,,0.0,
2022-02-04,PE_AMA_0108,47,4,,,0.0851063829787234,
2022-02-04,PE_AMA_0109,140,3,,,0.02142857142857143,
2022-02-04,PE_AMA_0110,262,6,,,0.022900763358778626,
2022-02-04,PE_AMA_0111,16,0,,,0.0,
2022-02-04,PE_AMA_0112,54,4,,,0.07407407407407407,
2022-02-04,PE_AMA_0113,42,4,,,0.09523809523809523,
2022-02-04,PE_AMA_0114,76,6,,,0.07894736842105263,
2022-02-04,PE_AMA_0115,37,3,,,0.08108108108108109,
2022-01-10,PE_AMA_0116,7,0,,,0.0,
2022-02-02,PE_AMA_0117,17,0,,,0.0,
2022-01-20,PE_AMA_0118,17,5,,,0.29411764705882354,
2022-01-21,PE_AMA_0119,13,2,,,0.15384615384615385,
2021-10-02,PE_AMA_0120,29,7,,,0.2413793103448276,
2021-05-29,PE_AMA_0121,5,0,,,0.0,
2022-02-04,PE_AMA_0201,4459,241,,,0.054047992823503026,
2022-02-04,PE_AMA_0202,3955,58,,,0.014664981036662453,
2022-02-04,PE_AMA_0203,406,14,,,0.034482758620689655,
2022-02-03,PE_AMA_0204,153,4,,,0.026143790849673203,
2022-02-04,PE_AMA_0205,2733,69,,,0.025246981339187707,
2022-02-04,PE_AMA_0206,1316,37,,,0.02811550151975684,
2022-02-02,PE_AMA_0301,92,5,,,0.05434782608695652,
2022-01-29,PE_AMA_0302,4,1,,,0.25,
2022-01-31,PE_AMA_0303,43,1,,,0.023255813953488372,
2021-06-09,PE_AMA_0304,6,0,,,0.0,
2022-02-01,PE_AMA_0305,14,1,,,0.07142857142857142,
2022-02-04,PE_AMA_0306,251,9,,,0.035856573705179286,
2022-02-04,PE_AMA_0307,1204,46,,,0.03820598006644518,
2020-09-07,PE_AMA_0308,1,0,,,0.0,
2022-02-02,PE_AMA_0309,5,1,,,0.2,
2022-01-28,PE_AMA_0310,39,3,,,0.07692307692307693,
2022-01-31,PE_AMA_0311,52,3,,,0.057692307692307696,
2022-02-04,PE_AMA_0312,41,0,,,0.0,
2022-02-04,PE_AMA_0401,2680,67,,,0.025,
2022-02-02,PE_AMA_0402,991,20,,,0.020181634712411706,
2022-02-03,PE_AMA_0403,666,19,,,0.028528528528528527,
2022-02-03,PE_AMA_0501,221,5,,,0.02262443438914027,
2022-02-04,PE_AMA_0502,99,7,,,0.0707070707070707,
2022-02-02,PE_AMA_0503,40,4,,,0.1,
2022-01-18,PE_AMA_0504,53,6,,,0.11320754716981132,
2022-01-26,PE_AMA_0505,44,4,,,0.09090909090909091,
2022-01-25,PE_AMA_0506,10,1,,,0.1,
2022-01-25,PE_AMA_0507,19,1,,,0.05263157894736842,
2022-01-24,PE_AMA_0508,16,4,,,0.25,
2022-02-04,PE_AMA_0509,242,14,,,0.05785123966942149,
2022-01-19,PE_AMA_0510,9,3,,,0.3333333333333333,
2022-02-03,PE_AMA_0511,65,0,,,0.0,
2022-02-01,PE_AMA_0512,282,4,,,0.014184397163120567,
2022-02-04,PE_AMA_0513,220,4,,,0.01818181818181818,
2022-02-04,PE_AMA_0514,187,8,,,0.0427807486631016,
2022-02-01,PE_AMA_0515,24,0,,,0.0,
2021-05-04,PE_AMA_0516,5,1,,,0.2,
2022-02-04,PE_AMA_0517,52,2,,,0.038461538461538464,
2021-10-10,PE_AMA_0518,21,2,,,0.09523809523809523,
2022-01-14,PE_AMA_0519,1,0,,,0.0,
2022-01-24,PE_AMA_0520,53,0,,,0.0,
2022-02-04,PE_AMA_0521,89,5,,,0.056179775280898875,
2022-02-03,PE_AMA_0522,157,8,,,0.050955414012738856,
2022-01-15,PE_AMA_0523,10,0,,,0.0,
2022-02-04,PE_AMA_0601,875,28,,,0.032,
2022-02-03,PE_AMA_0602,71,1,,,0.014084507042253521,
2022-01-27,PE_AMA_0603,31,1,,,0.03225806451612903,
2022-02-02,PE_AMA_0604,223,3,,,0.013452914798206279,
2022-02-01,PE_AMA_0605,82,2,,,0.024390243902439025,
2022-02-04,PE_AMA_0606,81,4,,,0.04938271604938271,
2022-02-03,PE_AMA_0607,148,4,,,0.02702702702702703,
2022-02-04,PE_AMA_0609,305,9,,,0.029508196721311476,
2022-01-31,PE_AMA_0610,23,0,,,0.0,
2022-01-22,PE_AMA_0611,27,0,,,0.0,
2022-01-14,PE_AMA_0612,4,0,,,0.0,
2022-02-04,PE_AMA_0701,6636,222,,,0.03345388788426763,
2022-02-04,PE_AMA_0702,671,34,,,0.05067064083457526,
2022-02-01,PE_AMA_0703,171,16,,,0.0935672514619883,
2022-02-03,PE_AMA_0704,340,19,,,0.05588235294117647,
2022-02-03,PE_AMA_0705,163,5,,,0.03067484662576687,
2022-02-01,PE_AMA_0706,190,18,,,0.09473684210526316,
2022-01-31,PE_AMA_0707,69,4,,,0.057971014492753624,
2022-02-04,PE_ANC,117111,6912,,,0.05902092886236135,
2022-02-04,PE_ANC_0101,16905,657,,,0.0388642413487134,
2022-01-26,PE_ANC_0102,59,3,,,0.05084745762711865,
2022-01-24,PE_ANC_0103,24,1,,,0.041666666666666664,
2022-02-02,PE_ANC_0104,52,5,,,0.09615384615384616,
2022-02-04,PE_ANC_0105,8868,327,,,0.03687415426251692,
2022-02-04,PE_ANC_0106,267,11,,,0.04119850187265917,
2022-02-04,PE_ANC_0107,42,4,,,0.09523809523809523,
2022-02-02,PE_ANC_0108,46,9,,,0.1956521739130435,
2022-01-25,PE_ANC_0109,24,4,,,0.16666666666666666,
2022-02-03,PE_ANC_0110,407,26,,,0.06388206388206388,
2022-02-02,PE_ANC_0111,100,7,,,0.07,
2022-02-04,PE_ANC_0112,283,10,,,0.0353356890459364,
2022-02-04,PE_ANC_0201,213,6,,,0.028169014084507043,
2022-02-03,PE_ANC_0202,60,4,,,0.06666666666666667,
2022-01-19,PE_ANC_0203,17,3,,,0.17647058823529413,
2022-01-28,PE_ANC_0204,103,2,,,0.019417475728155338,
2022-01-28,PE_ANC_0205,46,7,,,0.15217391304347827,
2022-02-03,PE_ANC_0301,150,7,,,0.04666666666666667,
2022-01-28,PE_ANC_0302,42,2,,,0.047619047619047616,
2022-01-27,PE_ANC_0303,17,4,,,0.23529411764705882,
2022-02-01,PE_ANC_0304,46,12,,,0.2608695652173913,
2022-02-03,PE_ANC_0305,34,4,,,0.11764705882352941,
2022-01-31,PE_ANC_0306,11,1,,,0.09090909090909091,
2022-02-02,PE_ANC_0401,449,11,,,0.024498886414253896,
2022-02-01,PE_ANC_0402,94,9,,,0.09574468085106383,
2022-02-04,PE_ANC_0501,413,20,,,0.048426150121065374,
2021-02-22,PE_ANC_0502,28,1,,,0.03571428571428571,
2022-02-04,PE_ANC_0504,67,4,,,0.05970149253731343,
2022-02-03,PE_ANC_0505,161,6,,,0.037267080745341616,
2022-01-27,PE_ANC_0506,18,0,,,0.0,
2022-02-04,PE_ANC_0507,304,12,,,0.039473684210526314,
2022-02-04,PE_ANC_0508,410,22,,,0.05365853658536585,
2022-02-02,PE_ANC_0509,51,4,,,0.0784313725490196,
2022-02-03,PE_ANC_0510,28,1,,,0.03571428571428571,
2021-11-24,PE_ANC_0511,6,3,,,0.5,
2022-01-25,PE_ANC_0512,6,2,,,0.3333333333333333,
2022-01-28,PE_ANC_0513,80,4,,,0.05,
2022-01-22,PE_ANC_0514,31,1,,,0.03225806451612903,
2022-02-01,PE_ANC_0515,7,1,,,0.14285714285714285,
2022-02-04,PE_ANC_0601,805,67,,,0.08322981366459627,
2022-02-04,PE_ANC_0602,165,8,,,0.048484848484848485,
2022-01-19,PE_ANC_0603,12,3,,,0.25,
2022-01-31,PE_ANC_0604,161,5,,,0.031055900621118012,
2022-01-31,PE_ANC_0605,63,2,,,0.031746031746031744,
2022-02-04,PE_ANC_0606,447,23,,,0.05145413870246085,
2022-02-01,PE_ANC_0607,46,7,,,0.15217391304347827,
2022-01-27,PE_ANC_0608,48,1,,,0.020833333333333332,
2022-02-03,PE_ANC_0609,73,7,,,0.0958904109589041,
2022-02-04,PE_ANC_0610,144,14,,,0.09722222222222222,
2022-02-04,PE_ANC_0611,184,11,,,0.059782608695652176,
2022-02-04,PE_ANC_0701,174,26,,,0.14942528735632185,
2022-01-24,PE_ANC_0702,8,2,,,0.25,
2022-01-27,PE_ANC_0703,14,3,,,0.21428571428571427,
2022-02-04,PE_ANC_0801,2719,296,,,0.10886355277675616,
2022-02-04,PE_ANC_0802,247,12,,,0.048582995951417005,
2022-02-02,PE_ANC_0803,79,3,,,0.0379746835443038,
2022-02-04,PE_ANC_0804,512,30,,,0.05859375,
2022-02-01,PE_ANC_0901,118,4,,,0.03389830508474576,
2022-02-01,PE_ANC_0902,12,3,,,0.25,
2022-01-26,PE_ANC_0903,10,1,,,0.1,
2022-02-01,PE_ANC_0904,66,2,,,0.030303030303030304,
2022-02-04,PE_ANC_0905,53,6,,,0.11320754716981132,
2021-11-20,PE_ANC_0906,7,2,,,0.2857142857142857,
2022-02-01,PE_ANC_0907,1,0,,,0.0,
2022-02-04,PE_ANC_1001,556,36,,,0.06474820143884892,
2022-02-02,PE_ANC_1002,27,2,,,0.07407407407407407,
2022-02-03,PE_ANC_1003,68,6,,,0.08823529411764706,
2022-02-03,PE_ANC_1004,85,21,,,0.24705882352941178,
2022-01-21,PE_ANC_1005,12,3,,,0.25,
2022-01-17,PE_ANC_1006,16,4,,,0.25,
2022-02-01,PE_ANC_1007,44,12,,,0.2727272727272727,
2022-02-04,PE_ANC_1008,31,6,,,0.1935483870967742,
2022-01-29,PE_ANC_1009,26,4,,,0.15384615384615385,
2022-01-17,PE_ANC_1010,29,4,,,0.13793103448275862,
2022-02-02,PE_ANC_1011,11,5,,,0.45454545454545453,
2022-01-31,PE_ANC_1012,25,2,,,0.08,
2022-02-03,PE_ANC_1013,12,0,,,0.0,
2022-02-04,PE_ANC_1014,748,29,,,0.03877005347593583,
2022-01-28,PE_ANC_1015,16,3,,,0.1875,
2022-01-29,PE_ANC_1016,69,4,,,0.057971014492753624,
2022-02-04,PE_ANC_1101,3323,190,,,0.05717724947336744,
2022-02-02,PE_ANC_1102,13,3,,,0.23076923076923078,
2022-02-02,PE_ANC_1103,365,24,,,0.06575342465753424,
2022-02-02,PE_ANC_1104,11,6,,,0.5454545454545454,
2022-01-15,PE_ANC_1105,45,3,,,0.06666666666666667,
2022-02-04,PE_ANC_1201,3277,163,,,0.04974061641745499,
2022-02-03,PE_ANC_1202,92,9,,,0.09782608695652174,
2022-02-04,PE_ANC_1203,58,2,,,0.034482758620689655,
2022-02-03,PE_ANC_1204,122,7,,,0.05737704918032787,
2022-02-04,PE_ANC_1205,155,8,,,0.05161290322580645,
2022-02-02,PE_ANC_1206,279,11,,,0.03942652329749104,
2022-02-04,PE_ANC_1207,286,12,,,0.04195804195804196,
2022-02-03,PE_ANC_1208,105,5,,,0.047619047619047616,
2022-02-03,PE_ANC_1209,43,2,,,0.046511627906976744,
2022-02-02,PE_ANC_1210,180,7,,,0.03888888888888889,
2022-02-04,PE_ANC_1301,229,11,,,0.048034934497816595,
2022-02-03,PE_ANC_1302,76,9,,,0.11842105263157894,
2022-01-21,PE_ANC_1303,10,4,,,0.4,
2022-01-29,PE_ANC_1304,29,2,,,0.06896551724137931,
2022-01-25,PE_ANC_1305,33,3,,,0.09090909090909091,
2022-02-04,PE_ANC_1306,98,9,,,0.09183673469387756,
2022-01-24,PE_ANC_1307,40,5,,,0.125,
2022-01-13,PE_ANC_1308,11,3,,,0.2727272727272727,
2022-01-27,PE_ANC_1401,202,5,,,0.024752475247524754,
2022-01-18,PE_ANC_1402,11,5,,,0.45454545454545453,
2022-02-02,PE_ANC_1403,39,1,,,0.02564102564102564,
2021-05-22,PE_ANC_1404,33,1,,,0.030303030303030304,
2022-01-17,PE_ANC_1405,11,5,,,0.45454545454545453,
2022-01-26,PE_ANC_1406,23,3,,,0.13043478260869565,
2021-08-24,PE_ANC_1407,22,1,,,0.045454545454545456,
2021-02-21,PE_ANC_1408,0,2,,,,
2022-01-24,PE_ANC_1409,22,0,,,0.0,
2022-02-03,PE_ANC_1410,16,1,,,0.0625,
2022-01-30,PE_ANC_1501,237,14,,,0.05907172995780591,
2022-01-24,PE_ANC_1502,58,5,,,0.08620689655172414,
2022-01-29,PE_ANC_1503,241,21,,,0.08713692946058091,
2022-01-20,PE_ANC_1504,9,1,,,0.1111111111111111,
2022-01-21,PE_ANC_1505,52,2,,,0.038461538461538464,
2020-08-04,PE_ANC_1506,0,1,,,,
2022-01-15,PE_ANC_1507,7,4,,,0.5714285714285714,
2022-01-28,PE_ANC_1508,227,4,,,0.01762114537444934,
2022-01-31,PE_ANC_1509,133,14,,,0.10526315789473684,
2022-01-26,PE_ANC_1510,5,1,,,0.2,
2022-02-02,PE_ANC_1511,82,5,,,0.06097560975609756,
2022-02-04,PE_ANC_1601,1467,54,,,0.03680981595092025,
2022-01-28,PE_ANC_1602,126,10,,,0.07936507936507936,
2022-01-31,PE_ANC_1603,213,16,,,0.07511737089201878,
2022-01-24,PE_ANC_1604,135,3,,,0.022222222222222223,
2022-02-03,PE_ANC_1701,543,25,,,0.04604051565377532,
2022-02-04,PE_ANC_1702,557,15,,,0.026929982046678635,
2022-01-23,PE_ANC_1703,9,2,,,0.2222222222222222,
2022-01-27,PE_ANC_1704,66,1,,,0.015151515151515152,
2022-02-01,PE_ANC_1705,31,5,,,0.16129032258064516,
2022-02-01,PE_ANC_1706,88,5,,,0.056818181818181816,
2022-01-21,PE_ANC_1707,38,1,,,0.02631578947368421,
2022-01-27,PE_ANC_1708,74,4,,,0.05405405405405406,
2022-01-24,PE_ANC_1709,12,2,,,0.16666666666666666,
2022-02-03,PE_ANC_1710,269,13,,,0.048327137546468404,
2022-02-04,PE_ANC_1801,31246,2598,,,0.0831466427702746,
2022-02-03,PE_ANC_1802,176,19,,,0.10795454545454546,
2022-02-04,PE_ANC_1803,1621,146,,,0.09006785934608266,
2022-02-01,PE_ANC_1804,33,3,,,0.09090909090909091,
2022-02-04,PE_ANC_1805,391,37,,,0.09462915601023018,
2022-02-01,PE_ANC_1807,293,32,,,0.10921501706484642,
2022-02-04,PE_ANC_1808,2159,150,,,0.06947660954145438,
2022-02-04,PE_ANC_1809,23584,984,,,0.04172320217096336,
2022-02-04,PE_ANC_1901,734,28,,,0.03814713896457766,
2022-02-03,PE_ANC_1902,37,0,,,0.0,
2022-02-02,PE_ANC_1903,61,2,,,0.03278688524590164,
2022-01-31,PE_ANC_1904,64,2,,,0.03125,
2022-02-02,PE_ANC_1905,98,6,,,0.061224489795918366,
2022-01-31,PE_ANC_1906,165,6,,,0.03636363636363636,
2022-02-02,PE_ANC_1907,189,12,,,0.06349206349206349,
2022-02-04,PE_ANC_1908,83,3,,,0.03614457831325301,
2022-02-01,PE_ANC_1909,183,5,,,0.0273224043715847,
2022-01-31,PE_ANC_1910,62,3,,,0.04838709677419355,
2022-02-04,PE_ANC_2001,1174,72,,,0.06132879045996593,
2022-02-01,PE_ANC_2002,24,4,,,0.16666666666666666,
2022-02-04,PE_ANC_2003,378,16,,,0.042328042328042326,
2022-01-29,PE_ANC_2004,35,4,,,0.11428571428571428,
2022-02-04,PE_ANC_2005,147,8,,,0.05442176870748299,
2022-02-04,PE_ANC_2006,185,5,,,0.02702702702702703,
2022-02-03,PE_ANC_2007,25,6,,,0.24,
2022-02-03,PE_ANC_2008,234,11,,,0.04700854700854701,
2022-02-04,PE_APU,35334,1566,,,0.04431991849210392,
2022-02-04,PE_APU_0101,12364,406,,,0.032837269492073766,
2022-02-04,PE_APU_0102,67,9,,,0.13432835820895522,
2022-02-03,PE_APU_0103,52,14,,,0.2692307692307692,
2022-02-04,PE_APU_0104,1573,56,,,0.03560076287349015,
2022-02-03,PE_APU_0105,199,10,,,0.05025125628140704,
2022-02-04,PE_APU_0106,298,29,,,0.09731543624161074,
2022-02-03,PE_APU_0107,80,16,,,0.2,
2022-02-03,PE_APU_0108,168,12,,,0.07142857142857142,
2022-02-04,PE_APU_0109,1428,39,,,0.0273109243697479,
2022-02-04,PE_APU_0201,5226,212,,,0.040566398775354,
2022-02-03,PE_APU_0202,166,20,,,0.12048192771084337,
2022-02-04,PE_APU_0203,13,3,,,0.23076923076923078,
2022-02-03,PE_APU_0204,253,22,,,0.08695652173913043,
2022-02-04,PE_APU_0205,144,13,,,0.09027777777777778,
2022-02-02,PE_APU_0206,5,0,,,0.0,
2022-02-04,PE_APU_0207,91,17,,,0.18681318681318682,
2022-01-28,PE_APU_0208,138,11,,,0.07971014492753623,
2022-02-04,PE_APU_0209,302,27,,,0.08940397350993377,
2022-02-03,PE_APU_0210,172,11,,,0.06395348837209303,
2022-01-19,PE_APU_0211,5,0,,,0.0,
2022-02-04,PE_APU_0212,38,3,,,0.07894736842105263,
2022-02-04,PE_APU_0213,1188,50,,,0.04208754208754209,
2022-01-19,PE_APU_0214,11,0,,,0.0,
2022-02-04,PE_APU_0215,223,14,,,0.06278026905829596,
2022-02-04,PE_APU_0216,1521,67,,,0.0440499671268902,
2022-02-02,PE_APU_0217,50,1,,,0.02,
2022-02-04,PE_APU_0218,141,9,,,0.06382978723404255,
2022-02-03,PE_APU_0219,43,2,,,0.046511627906976744,
2022-02-03,PE_APU_0220,134,5,,,0.03731343283582089,
2022-02-03,PE_APU_0301,443,15,,,0.033860045146726865,
2022-01-31,PE_APU_0302,46,5,,,0.10869565217391304,
2022-02-01,PE_APU_0303,79,4,,,0.05063291139240506,
2022-01-31,PE_APU_0304,116,10,,,0.08620689655172414,
2022-02-04,PE_APU_0305,88,3,,,0.03409090909090909,
2022-02-02,PE_APU_0306,142,8,,,0.056338028169014086,
2022-01-30,PE_APU_0307,39,4,,,0.10256410256410256,
2022-02-04,PE_APU_0401,752,30,,,0.0398936170212766,
2022-01-17,PE_APU_0402,14,3,,,0.21428571428571427,
2022-01-25,PE_APU_0403,29,4,,,0.13793103448275862,
2022-02-04,PE_APU_0404,144,9,,,0.0625,
2022-02-01,PE_APU_0405,23,3,,,0.13043478260869565,
2022-02-02,PE_APU_0406,90,14,,,0.15555555555555556,
2022-01-30,PE_APU_0407,15,5,,,0.3333333333333333,
2022-01-19,PE_APU_0408,15,3,,,0.2,
2022-02-03,PE_APU_0409,73,4,,,0.0547945205479452,
2022-01-29,PE_APU_0410,15,2,,,0.13333333333333333,
2022-01-29,PE_APU_0413,12,0,,,0.0,
2022-02-03,PE_APU_0414,60,3,,,0.05,
2022-02-04,PE_APU_0415,97,10,,,0.10309278350515463,
2022-01-24,PE_APU_0416,25,6,,,0.24,
2022-02-02,PE_APU_0417,23,4,,,0.17391304347826086,
2022-02-04,PE_APU_0501,706,25,,,0.03541076487252125,
2022-02-02,PE_APU_0502,272,17,,,0.0625,
2022-02-04,PE_APU_0503,250,10,,,0.04,
2022-02-04,PE_APU_0504,467,22,,,0.047109207708779445,
2022-02-04,PE_APU_0505,241,12,,,0.04979253112033195,
2022-02-04,PE_APU_0506,1221,34,,,0.027846027846027847,
2022-02-04,PE_APU_0601,683,23,,,0.03367496339677892,
2022-02-04,PE_APU_0602,585,37,,,0.06324786324786325,
2022-01-26,PE_APU_0603,30,4,,,0.13333333333333333,
2022-02-04,PE_APU_0604,415,23,,,0.05542168674698795,
2022-02-04,PE_APU_0605,562,30,,,0.05338078291814947,
2022-01-31,PE_APU_0606,131,11,,,0.08396946564885496,
2022-02-02,PE_APU_0607,30,7,,,0.23333333333333334,
2022-02-02,PE_APU_0608,108,7,,,0.06481481481481481,
2022-02-04,PE_APU_0609,75,5,,,0.06666666666666667,
2022-01-25,PE_APU_0610,22,0,,,0.0,
2022-02-01,PE_APU_0611,29,5,,,0.1724137931034483,
2022-02-04,PE_APU_0701,402,29,,,0.07213930348258707,
2022-01-30,PE_APU_0702,35,5,,,0.14285714285714285,
2022-01-07,PE_APU_0705,3,1,,,0.3333333333333333,
2022-02-03,PE_APU_0706,59,1,,,0.01694915254237288,
2022-02-02,PE_APU_0707,14,0,,,0.0,
2022-01-31,PE_APU_0708,89,4,,,0.0449438202247191,
2022-01-19,PE_APU_0709,7,3,,,0.42857142857142855,
2021-12-27,PE_APU_0710,5,0,,,0.0,
2022-02-01,PE_APU_0711,17,2,,,0.11764705882352941,
2022-02-04,PE_APU_0712,149,3,,,0.020134228187919462,
2022-01-29,PE_APU_0713,15,3,,,0.2,
2022-02-04,PE_APU_0714,23,5,,,0.21739130434782608,
2022-02-04,PE_ARE,195753,9927,,,0.05071186648480483,
2022-02-04,PE_ARE_0101,42448,1706,,,0.040190350546551075,
2022-02-04,PE_ARE_0102,9899,538,,,0.054348924133750885,
2022-02-04,PE_ARE_0103,12229,555,,,0.04538392346062638,
2022-02-04,PE_ARE_0104,20794,905,,,0.04352216985668943,
2022-02-04,PE_ARE_0105,1160,55,,,0.04741379310344827,
2022-02-04,PE_ARE_0106,405,19,,,0.04691358024691358,
2022-02-04,PE_ARE_0107,7148,412,,,0.05763850027979855,
2022-02-04,PE_ARE_0108,2432,148,,,0.06085526315789474,
2022-02-04,PE_ARE_0109,7532,453,,,0.06014338821030271,
2022-02-04,PE_ARE_0110,7373,504,,,0.0683575206835752,
2022-02-04,PE_ARE_0111,212,9,,,0.04245283018867924,
2022-02-04,PE_ARE_0112,17345,1027,,,0.05921014701643125,
2022-02-01,PE_ARE_0113,19,3,,,0.15789473684210525,
2022-02-04,PE_ARE_0114,67,4,,,0.05970149253731343,
2022-02-04,PE_ARE_0116,420,27,,,0.06428571428571428,
2022-02-04,PE_ARE_0117,2545,150,,,0.05893909626719057,
2022-02-01,PE_ARE_0118,20,0,,,0.0,
2022-02-01,PE_ARE_0119,85,3,,,0.03529411764705882,
2022-01-29,PE_ARE_0120,13,5,,,0.38461538461538464,
2021-07-14,PE_ARE_0121,0,27,,,,
2022-02-04,PE_ARE_0122,8222,454,,,0.05521770858671856,
2022-02-04,PE_ARE_0123,1805,79,,,0.04376731301939058,
2022-02-04,PE_ARE_0124,1606,86,,,0.053549190535491904,
2022-02-04,PE_ARE_0125,483,16,,,0.033126293995859216,
2022-02-04,PE_ARE_0126,8080,221,,,0.02735148514851485,
2022-02-04,PE_ARE_0127,184,7,,,0.03804347826086957,
2022-02-04,PE_ARE_0128,2060,112,,,0.05436893203883495,
2022-02-04,PE_ARE_0129,9074,568,,,0.06259642935860701,
2022-02-04,PE_ARE_0201,3019,152,,,0.05034779728386883,
2022-02-04,PE_ARE_0202,381,28,,,0.07349081364829396,
2022-02-02,PE_ARE_0203,377,16,,,0.042440318302387266,
2022-02-04,PE_ARE_0204,492,42,,,0.08536585365853659,
2022-02-04,PE_ARE_0205,728,45,,,0.061813186813186816,
2022-02-03,PE_ARE_0207,72,7,,,0.09722222222222222,
2022-02-04,PE_ARE_0208,1687,99,,,0.05868405453467694,
2022-02-04,PE_ARE_0301,581,37,,,0.06368330464716007,
2022-02-04,PE_ARE_0302,641,36,,,0.056162246489859596,
2022-02-02,PE_ARE_0303,350,27,,,0.07714285714285714,
2022-01-29,PE_ARE_0304,40,3,,,0.075,
2022-02-03,PE_ARE_0305,185,6,,,0.032432432432432434,
2021-07-24,PE_ARE_0306,8,1,,,0.125,
2022-02-04,PE_ARE_0307,1138,57,,,0.05008787346221441,
2022-02-02,PE_ARE_0308,171,10,,,0.05847953216374269,
2022-02-02,PE_ARE_0309,224,6,,,0.026785714285714284,
2022-02-01,PE_ARE_0310,131,10,,,0.07633587786259542,
2022-02-03,PE_ARE_0311,119,9,,,0.07563025210084033,
2022-01-29,PE_ARE_0312,63,5,,,0.07936507936507936,
2022-02-01,PE_ARE_0313,147,10,,,0.06802721088435375,
2022-02-04,PE_ARE_0401,1763,68,,,0.038570618264322176,
2022-02-01,PE_ARE_0402,137,3,,,0.021897810218978103,
2022-02-02,PE_ARE_0403,12,1,,,0.08333333333333333,
2022-02-03,PE_ARE_0404,36,7,,,0.19444444444444445,
2022-01-26,PE_ARE_0405,35,2,,,0.05714285714285714,
2022-02-01,PE_ARE_0406,16,1,,,0.0625,
2022-02-04,PE_ARE_0407,255,7,,,0.027450980392156862,
2022-02-01,PE_ARE_0408,25,3,,,0.12,
2022-02-04,PE_ARE_0409,414,16,,,0.03864734299516908,
2022-02-04,PE_ARE_0410,171,5,,,0.029239766081871343,
2022-02-02,PE_ARE_0411,40,2,,,0.05,
2022-02-04,PE_ARE_0413,880,33,,,0.0375,
2022-02-04,PE_ARE_0414,115,6,,,0.05217391304347826,
2022-02-04,PE_ARE_0501,1006,38,,,0.03777335984095427,
2022-02-02,PE_ARE_0502,95,6,,,0.06315789473684211,
2022-02-03,PE_ARE_0503,363,6,,,0.01652892561983471,
2022-02-04,PE_ARE_0504,158,9,,,0.056962025316455694,
2022-02-04,PE_ARE_0505,319,17,,,0.05329153605015674,
2022-02-02,PE_ARE_0506,63,2,,,0.031746031746031744,
2022-01-29,PE_ARE_0507,30,0,,,0.0,
2022-02-03,PE_ARE_0508,63,6,,,0.09523809523809523,
2022-02-03,PE_ARE_0509,58,2,,,0.034482758620689655,
2022-02-03,PE_ARE_0510,58,2,,,0.034482758620689655,
2022-02-03,PE_ARE_0511,193,15,,,0.07772020725388601,
2022-02-04,PE_ARE_0512,49,4,,,0.08163265306122448,
2022-01-30,PE_ARE_0513,90,5,,,0.05555555555555555,
2022-01-30,PE_ARE_0514,32,3,,,0.09375,
2022-02-03,PE_ARE_0515,67,0,,,0.0,
2022-01-26,PE_ARE_0516,40,0,,,0.0,
2022-02-03,PE_ARE_0517,19,2,,,0.10526315789473684,
2022-02-03,PE_ARE_0518,35,7,,,0.2,
2022-02-04,PE_ARE_0519,117,8,,,0.06837606837606838,
2022-02-04,PE_ARE_0520,5227,359,,,0.06868184427013584,
2022-02-04,PE_ARE_0601,344,13,,,0.0377906976744186,
2022-02-02,PE_ARE_0602,22,3,,,0.13636363636363635,
2022-02-02,PE_ARE_0603,60,7,,,0.11666666666666667,
